Mahindra,ONGC,Sun Pharma,Vedanta Ltd,Wipro,Cipla,Eicher,Hero,Infosys,ITC
741.75,177.699997,506.799988,311.450012,220.162994,563.650024,28120,3546,582,260.549988
740.400024,176.399994,496.75,284.799988,215.175003,555.099976,27380,3498.100098,574.299988,258.149994
743,175.699997,513.950012,290,220.875,558.5,28380,3529.949951,585,260.049988
747.049988,177,520,288.799988,220.350006,551.900024,27974.199219,3473.199951,582.25,260
725,176.199997,501.799988,284.25,213.037994,539,27570,3435.100098,573.5,256
734.349976,179.449997,502.399994,276.399994,213.449997,538.150024,27802.900391,3414,583.450012,252.899994
749,180.550003,506,288,209.212006,541,28159,3485.100098,580,258.799988
744,178.5,504,283.950012,205.5,544,28248,3455,575.375,258
748.900024,179.100006,500.899994,284,212.625,548,28510,3544,570.5,257
748,177.699997,506,279,215.475006,572,28235.699219,3644.949951,567.349976,258
773,178.5,514.950012,284.450012,213.75,572.349976,28498,3653.5,572,259.5
770,176.5,506,280.600006,212.25,574,29200,3700,569.775024,255.5
774.599976,179.350006,508,286,214.5,560.299988,29748,3781,571.5,260.5
772,177.100006,512,283.700012,213.524994,565.900024,29900,3784,562.5,261.149994
776.5,179.399994,512.400024,291,210.449997,558,29811,3815,556,266.350006
781.5,181.5,511,290.100006,216,560.700012,29999.900391,3732,559,266.899994
789.450012,183.149994,521.5,296,214.725006,562.900024,30545.800781,3744,564.724976,265.100006
795,181.800003,514.599976,291.149994,217.125,557.549988,30681,3759.800049,587,263
783.200012,182.199997,513,288.049988,216.75,553.049988,31400,3723,551,260.5
816,181.75,521.900024,293.399994,216.074997,585.549988,31300,3825,563.5,265.399994
813,181.050003,514.349976,293,216.149994,582,31050.099609,3765.050049,561.424988,268.700012
801.400024,183.25,515,296.75,219.75,584.25,31180,3765,562,277.25
791.900024,185,509,305.450012,221.100006,582.349976,30850,3725,569.5,276
803.900024,183.399994,505,307.700012,224.850006,576,31399.900391,3736.399902,584,276
823.900024,182.100006,515.900024,293,220.800003,601,31150,3740,592.5,276
842,181.600006,514.5,296.600006,215.925003,600.5,31150,3736,576,275.5
859,179.449997,514,291.5,206.25,591,30750,3707,587,274.549988
859.900024,180.949997,517.5,293,207.300003,602,31340,3768.100098,590,279.600006
864.400024,178.5,528,295.399994,207.113007,602.200012,31700,3731,590.849976,279.600006
879.5,181.5,530,296.649994,209.25,610,31349,3751,599.450012,282.100006
863,179.949997,517,283.950012,206.25,613,30725,3665,598.625,287.5
864.950012,181.800003,530,289.450012,204.375,612.099976,29800,3655,592.5,287
862,181.25,518,283,202.5,598.599976,29449.900391,3662.949951,590.625,278.299988
886,184.850006,514,286.399994,206.399994,592.400024,29800,3659.899902,588.950012,283.149994
865,184.399994,511.450012,283,204.75,591.400024,30499,3660,583.75,281.5
860,184.449997,508,284.75,203.175003,594,30800,3663,588,282.950012
857.950012,188.550003,494,282.899994,203.625,577.049988,30750,3655,586.150024,281.899994
872,187.5,473,288,203.550003,575,30890.699219,3625,592.174988,283
853.900024,189,474,282.950012,204.600006,579.799988,30495.199219,3650,594.049988,284.850006
845.5,188.949997,466,281.649994,203.175003,575,30500.099609,3639,593.625,279.950012
855.049988,185.949997,473,283.200012,206.25,557.900024,30566.800781,3600,598,288
848.25,189,488.950012,278.200012,207.375,555,30600,3550,591.5,278.549988
834,186.449997,464.200012,270.299988,201.824997,531.650024,29900.800781,3578.600098,589.775024,282.299988
822.200012,186.199997,444.850006,264.899994,198,524.799988,29490,3467.100098,587.5,282
828.099976,183.899994,454,263.399994,199.162994,515,29853.199219,3494.5,597.5,279
837,175.600006,454.899994,252.199997,198.074997,536.5,29450,3495,599,274
845,166,465.5,247.300003,198.75,538.849976,29522.599609,3480,615.049988,272.399994
862.400024,175,485,253.350006,196.988007,534,30110,3570,615.5,274
854,176.199997,496.600006,240,196.238007,539.099976,30681,3608.149902,607.025024,274.799988
879,175.399994,494.899994,245,197.175003,529.099976,30338.699219,3594.899902,608.5,272.5
900,177.699997,494.899994,250.5,196.350006,528.599976,30249,3610,605.849976,272.200012
922.5,176,485,248,197.212006,526.950012,30650,3563.5,615.200012,271.149994
908,175.399994,486,248.75,196.087006,527.5,29950.199219,3669.850098,610.549988,270.25
912,170.5,476.149994,246.25,195.149994,520.299988,29606.599609,3600.100098,621,269
902.400024,171.25,476.899994,246.350006,192.863007,542.099976,29400,3624.949951,612.599976,268
919,170.100006,490.649994,248.550003,193.537994,541.950012,30108.300781,3652,619,270.5
917,174,487,247.199997,198.449997,541.799988,29640,3657,624,271.100006
912.200012,174.050003,530,246.300003,198.375,560,29660.599609,3637.899902,632.775024,268.5
920,172.850006,535.700012,246.5,200.061996,561.900024,29603.300781,3624.800049,632.875,269.299988
918,170.800003,552.200012,245.699997,201.75,569.950012,29380,3704.699951,633.400024,271.5
914.099976,169.5,546,241,200.363007,588.950012,29560,3690.050049,626.5,266.5
922.549988,166.399994,562,241,201.561996,590,29552,3696,618.5,267.5
915,164.899994,572,236,201.75,612,29590,3695,642,264.450012
915,165.399994,570,228.949997,199.462006,606.25,30135.300781,3658,631.5,264.899994
896,165,559,226,195.975006,613,29970,3655,624.25,266.450012
909.799988,163.699997,565,227.5,195.75,608.799988,29880,3648,622.974976,264.399994
882.799988,160.649994,553,228.050003,194.061996,604,29449,3634,621.5,260.549988
912,160.350006,576.900024,229,193.425003,615.099976,29140.699219,3634,628.575012,265.149994
905,156.399994,571.349976,228.800003,193.125,606,29441.5,3570,634.5,262.450012
900,158.350006,577,233,194.324997,602.5,29099,3570,641.974976,264.899994
892.650024,156.300003,577.75,231,192.300003,604.5,28240,3538,638.150024,262
909,155.149994,569,228,194.25,601.5,28699.599609,3520.5,649.025024,261.799988
907,157.850006,566.299988,234.75,195.524994,620,28655,3480,657,267
886.900024,155.050003,564.799988,236.199997,196.087006,617,28375,3455,665.950012,263.5
895,157.800003,576,229.449997,196.537994,644.950012,28199,3460,676.025024,266.299988
901.599976,156,581,227,196.875,632,28338,3480.899902,673.549988,264.600006
914.950012,156.899994,567.400024,219,197.25,624.900024,27896.099609,3509.300049,645.125,272.75
931,156,560.599976,222.25,197.475006,616.849976,27879.900391,3659.949951,648.5,275
937.400024,158.5,569,227.050003,199.5,626.599976,27840,3644.800049,654.25,275.5
928.950012,158,564.950012,222.899994,204.712006,626.299988,28278.800781,3554.850098,658.775024,276.850006
931,159.600006,563,218.5,204.337006,629.400024,28450,3569,663.049988,275.75
918.5,159.050003,566.799988,213,209.850006,634,28174,3520,657.5,278
905,155.699997,559.5,211.5,209.438004,629.400024,27600,3465,658.700012,270.299988
903,153.25,535,206,212.25,621.900024,27407,3415,664.849976,271.049988
926.599976,156.899994,554.950012,210,214.5,640,27251,3500,669.900024,271.100006
906,162.699997,552.400024,205.350006,214.5,629.799988,27340,3506.050049,661.5,268.899994
913,161.75,545,206.050003,215.625,614.950012,26980.699219,3452,663,273.25
910,158.050003,562.700012,204,211.875,623.150024,27099.699219,3383,676.075012,279.5
913.849976,157.199997,562.099976,209,208.649994,633.950012,26805,3173.800049,687.200012,284.5
924.900024,157.75,566.400024,217.149994,206.25,629,27710,3147.050049,689.5,284.25
914.400024,159.199997,553.950012,220.699997,205.050003,619,27500,3082,689.275024,287
915,162.5,555.900024,218,204,627.75,28449,3150,686.599976,300
916,161.449997,555.299988,221.899994,205.350006,633,29124.900391,3223,685,302
935,165.800003,562.5,225,205.125,636.950012,28650,3215,674.275024,300.75
939.5,165.25,570,219.800003,207,641,27846,3296,681.900024,298.049988
925.75,169.399994,575.900024,217,207.75,635,26670,3296,679.799988,300.5
914.049988,170.399994,583.900024,215.050003,210.337006,640.950012,27198.900391,3270,683.099976,300
921.950012,167.100006,586.5,224.5,209.25,647,26911.199219,3279,683.025024,305
940.950012,170,580.450012,225,206.699997,642.900024,27249.300781,3304,687,302.950012
936.900024,167.600006,570,228.449997,209.587006,629,27697,3298,685.900024,300.25
929,172.550003,575.200012,225.949997,208.574997,649,27800,3306,686.825012,301.75
932,169.399994,566.099976,232.899994,209.925003,624.950012,27689.900391,3299.899902,692.900024,302
944,168.899994,556.900024,218.399994,208.5,622,28997.699219,3300,695,304
958.900024,166.350006,565.5,216,213.75,629.099976,28456,3317,706.974976,307
945,165.899994,610,208,213.75,644.700012,28900,3262,707.474976,307.899994
954.549988,164.5,623,212.199997,209.550003,650.049988,29000,3315,715.450012,307.799988
967.650024,164,625,216.899994,210.600006,649.900024,28689.699219,3266.600098,694,314.200012
973,169.800003,626.900024,223.050003,213.636993,647.900024,28499,3310,695,314.5
960,171,639.900024,218.5,217.5,653.450012,28607.199219,3331,696.5,314
966.200012,171,638.25,214,216.524994,658,28623,3277.399902,698.25,311
974.299988,175.449997,632.299988,225.949997,219,653,29027.300781,3230,691.5,311.200012
982,176.199997,625,227.050003,222.561996,662,29200,3228,708.599976,314
981.349976,175,623.900024,233.399994,222.412994,650,28820,3216,716.799988,311.700012
984.950012,176.899994,623.5,229.850006,223.125,645,28400,3227,706.400024,313.5
982,178.75,643.450012,229,225,649.549988,27627.300781,3208,712.549988,322
974.900024,180.75,658.799988,228.899994,245.25,665.5,28100,3280,724.5,322.950012
952.200012,177.75,658,228.649994,232.837006,649.799988,28900,3257.699951,722,312
930,174.149994,654.099976,224,235.912994,645.049988,28600.099609,3179,741.950012,310.399994
935,174,668,230.949997,240,651,29249.599609,3151.350098,732.549988,311.399994
940.099976,175,650,229.350006,241.425003,663.849976,28844.199219,3180,734.349976,311.600006
970.650024,170.5,656.5,233,243.300003,665,28680,3333,737.75,310.200012
943,168.699997,643,225,245.212006,670.099976,28680,3294,735.900024,306.649994
948.450012,166.199997,625,220.75,243.787994,654.900024,28272.300781,3199,744.400024,297.75
941.200012,169.5,665,228.800003,246.561996,664,28829.900391,3187,741.900024,307
947.650024,171.100006,661,235.449997,249.188004,673,29305,3180,735,305
949.450012,172.350006,646.400024,235,247.050003,665,29601,3140,730,302.200012
947,173.25,651.950012,230.75,250.050003,668,29097.900391,3130,727,304.5
963,177.300003,650,230.949997,248.925003,668,28595,3169.850098,713.849976,300.399994
955,181,638,232.5,247.688004,662,27983,3175.300049,706.5,305
896,181.949997,624.099976,230.199997,249.75,644,25860,3121.949951,718.25,296.899994
903,184.800003,649.799988,231.100006,246.149994,664.450012,25897,3140,731.200012,303
888,181.100006,641.700012,241.850006,241.425003,675,25369.599609,3114,722,293.5
877.450012,177,630,241.25,239.25,659.349976,24985,3092,721,295
860.5,179.300003,624,230,243,653.049988,24280,2910,737.5,300.850006
845.5,177.899994,636.5,232.699997,247.011993,650,24750,2989,743.799988,297
780.150024,180.5,618,239.649994,243.824997,650.099976,22900,2881.100098,728.5,293.850006
791,160.050003,595,237,243.600006,635.299988,21597.199219,2758,713,285.5
768.75,149,592,227,241.050003,636.599976,21400,2725,725.049988,279
775.549988,150.5,608,208,237.75,639.5,21912.900391,2896.600098,717.099976,275.5
768,146.100006,610,213.300003,240.300003,639.349976,21327.300781,2918,719.900024,269.899994
747,146.100006,590,208.149994,231,627.5,21300,2877,685,265
738.5,154.699997,591.099976,210.5,237.113007,620,22944,2892.5,676.400024,267.5
775,158.949997,593.700012,216.899994,238.011993,623,24100,2902,688.599976,278.950012
753.599976,161.949997,601.950012,212,240,647.849976,23550,2871,710,283
789.200012,166.600006,609.400024,215.399994,242.024994,644.900024,23380,2915,710,283.899994
748.099976,162.5,591.900024,206.449997,242.511993,640.299988,21978.099609,2802.899902,687,285
747,161,610.700012,213.050003,243.449997,635.200012,21950,2750,688.700012,292
730.5,155.350006,605,211.800003,239.175003,628.799988,22040,2717,675.950012,286
740.799988,157.949997,583,212.199997,231.899994,625.5,22600,2767.100098,663,288.700012
728,157,565.25,208.600006,222,618.549988,22324,2688.699951,643,286
731,156,558.75,204.850006,239.100006,609.200012,22272.300781,2704,645.299988,289.700012
728,152.5,554.5,207.050003,239.25,602.349976,21990,2738,633.700012,281.899994
751,155,571.900024,212.600006,246.75,636,21500,2759,641.099976,283.25
749,154,562.549988,211.449997,246.149994,612,21200,2784.5,663.900024,279.549988
770.5,155.5,581.25,213,249.712006,630,21750,2778,689.700012,280
765.049988,155.5,574,217,246.75,619.950012,22300,2849.949951,665.950012,278.299988
784,165,571,225.449997,236.324997,607.400024,22701,2899,663.5,285.25
780,155.949997,576.049988,207.699997,243.600006,555,22650,2864,667.900024,281.100006
788,157.550003,583,209.600006,244.050003,536,22700,2897,673,281
800,158,587.700012,210.949997,246,535.5,22739.5,2898,679,279
798,156.949997,600.400024,209.75,243.561996,530,22370,2958.850098,666,277.799988
775.5,156.050003,589.5,202,242.625,534,21451,2828,663.5,273.950012
793.099976,157.699997,557.200012,206.5,243.75,530.599976,23300,2898.899902,665.700012,278.100006
774,161.399994,522,205.300003,243.113007,521.900024,23400,2872,654,276.850006
767.650024,158,518.400024,208,242.625,521.700012,24120,2930,659.900024,275.799988
775.299988,156,525,207.800003,244.125,535,24990,2973.300049,659,277.350006
780,154.550003,530,210.25,248.175003,528,24897.099609,2988.899902,651.700012,285
787.799988,155,525.5,204,240,522.799988,24744,2952.600098,640,284.5
770.099976,152.5,532.5,203.899994,236.25,523,24420,2901,622.25,282
748,153,527,200,227.550003,520,24160,2918,621,281.25
747,147.399994,518.900024,193.850006,237.636993,526,24017.900391,3068.350098,625.5,286.100006
754.700012,146.800003,489,196.199997,235.462006,519.200012,23780,2973,640.950012,285.399994
756,143.899994,489,196.5,235.5,518,23300,3025.949951,671,283.649994
778,141.600006,486.950012,200.800003,236.287994,528,23500,3025,661,289.5
800,140.949997,450,201.5,243.75,542,23320,3050,673.150024,287.25
762,142.600006,457.75,202.399994,246.188004,536,23505,3040,672.549988,281
740.299988,145.949997,443,202.350006,249.75,546,23280,3059.899902,683,281
717.5,142.600006,416,196.899994,249.938004,528,22770,3028.199951,676.099976,274.5
726.799988,140.199997,425,197.949997,249.600006,520,22400,3060,672,274.950012
710,138.5,405,191.399994,246.225006,509.899994,22098.199219,3025,669.900024,272
699.900024,136,390.600006,191.899994,244.050003,503,22011,3010,669.200012,268.399994
725,139.5,426.700012,194.550003,247.350006,522.900024,22640.599609,3055,677.099976,275.700012
755,143,422,201,248.25,532,23800,3230,682,279
753.099976,143,421.950012,199,254.25,528.349976,23350,3302,697.450012,274.350006
760,148,421.799988,212.800003,251.962006,524,23951,3316,711.849976,277
755.599976,147.899994,421,204.899994,251.438004,524,23570,3275.050049,686.5,279.049988
775,147.5,433.450012,209.800003,251.287994,524,23865.699219,3305,671.549988,279
779.700012,147.949997,422,205,252.188004,523.700012,23800,3295.949951,660,281
795,149,429.5,204.5,249.899994,521,24146,3361.350098,659.5,283
782.900024,148.5,427.049988,198,242.024994,518.799988,23479.900391,3300,657,278.850006
785.650024,148.100006,423.450012,195.949997,244.274994,515.599976,23100,3160,647,276.350006
794.5,147.350006,423,199.649994,245.850006,518.900024,23300,3208.699951,652.75,279
799.349976,148.199997,415,197.649994,244.649994,514.299988,23011,3138.050049,663.349976,279.149994
808.900024,150.149994,428.100006,201.399994,248.25,522,23350,3143,660,282.799988
